linked_public_doc,internal_date,internal_text,internal_event_type,internal_aspect,final_internal_sentiment,is_gap_case,public_date,public_headline,public_text,public_event_type,public_aspect,baseline_sentiment,finbert_sentiment,finbert_score,final_public_sentiment,gap_days,sentiment_gap_score,narrative_gap_flag,risk_score,advisory_output
news_043250,2019-01-05 00:00:00,"From the tone of recent messages, Looks like this deal is likely to move ahead. This may matter soon.",M&A,general,neutral,False,2019-01-06 00:00:00,"Starboard buys stake in Dollar Tree, seeks sale of Family Dollar: WSJ","Starboard buys stake in Dollar Tree, seeks sale of Family Dollar: WSJ. Activist investor Starboard Value LP has acquired a stake in discount store operator Dollar Tree Inc and is asking the company to sell its Family Dollar business, the Wall Street Journal reported on Sunday",M&A,general,neutral,neutral,0.8923162817955017,neutral,1,0,0,5,Internal communications reference M&A activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_011771,2019-03-25 00:00:00,The current internal view is that Discussion points to a stronger earnings outcome than expected.,EARNINGS,revenue_growth,neutral,False,2019-03-26 00:00:00,Fever-Tree profits fizz as Britain's thirst for gin continues,Fever-Tree profits fizz as Britain's thirst for gin continues,EARNINGS,revenue_growth,neutral,neutral,0.3981916010379791,neutral,1,0,0,5,Internal communications reference EARNINGS activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_035827,2019-07-18 00:00:00,Discussion points to a stronger earnings outcome than expected. Flag for review.,EARNINGS,general,neutral,False,2019-07-19 00:00:00,Exclusive: WeWork to host Wall Street analyst day in IPO push - sources,"Exclusive: WeWork to host Wall Street analyst day in IPO push - sources. The We Company, parent of shared office space manager WeWork, plans to host an analyst day for Wall Street banks on July 31, as the company steps up its preparations for an initial public offering (IPO), people familiar with the matter said",EARNINGS,general,neutral,neutral,0.942390501499176,neutral,1,0,0,5,Internal communications reference EARNINGS activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_000813,2019-10-20 19:07:00,Internal sentiment indicates that Internal tone suggests confidence around the next results cycle. This may matter soon.,EARNINGS,valuation,neutral,False,2019-10-21 19:07:00,Cramer's lightning round: The secret to buying Merck around earnings,Cramer's lightning round: The secret to buying Merck around earnings. CNBC's Jim Cramer takes calls and delivers answers to viewer questions about their favorite stock picks of the day,EARNINGS,valuation,neutral,neutral,0.930202066898346,neutral,1,0,0,5,Internal communications reference EARNINGS activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_030865,2019-11-24 00:00:00,Internal discussion suggests the merger is progressing well. Worth monitoring.,M&A,general,neutral,False,2019-11-25 00:00:00,AIG to sell 76.6% stake in Fortitude Re for $1.8 billion,AIG to sell 76.6% stake in Fortitude Re for $1.8 billion. U.S. insurer American International Group Inc said on Monday it would sell a major portion of its stake in reinsurer Fortitude Re to buyout fund Carlyle Group and Japanese insurer T&D Holdings for about $1.8 billion,M&A,general,neutral,neutral,0.9020456671714783,neutral,1,0,0,5,Internal communications reference M&A activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_027838,2020-02-18 00:00:00,Team comments suggest that Internal discussion suggests the merger is progressing well. Flag for review.,M&A,general,neutral,False,2020-02-19 00:00:00,"Forever 21 snapped up by mall owners, Authentic Brands","Forever 21 snapped up by mall owners, Authentic Brands. Forever 21 has a new lease on life after Simon Property Group Inc, Brookfield Property Partners LP and Authentic Brands Group agreed to acquire the bankrupt teen fashion retailer",M&A,general,neutral,neutral,0.891278088092804,neutral,1,0,0,5,Internal communications reference M&A activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_020664,2020-07-15 00:00:00,"From the tone of recent messages, Internal tone points to elevated compliance sensitivity. Flag for review.",REGULATORY,regulatory,neutral,False,2020-07-16 00:00:00,"U.S. Senator Warner asks for probe of hacks, better monitoring of high-risk accounts","U.S. Senator Warner asks for probe of hacks, better monitoring of high-risk accounts. U.S. Senator Mark Warner called on Thursday for Twitter Inc to investigate how hackers gained access to the social media company's internal systems to hijack accounts of several politicians, billionaires, celebrities and companies, and to put more resources into protecting high-profile feeds",REGULATORY,regulatory,negative,neutral,0.8013625741004944,neutral,1,0,0,5,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 1 day(s) earlier than external coverage."
news_002563,2018-03-07 19:38:00,"Based on internal discussion, There seems to be growing confidence around the deal. Keep an eye on this.",M&A,revenue_growth,neutral,False,2018-03-07 19:38:00,Cramer recommends Nordstrom after bullish post-earnings bounce,"Cramer recommends Nordstrom after bullish post-earnings bounce. Jim Cramer tracks the drama at Nordstrom, a recovering retailer in the midst of takeover negotiations",M&A,revenue_growth,neutral,negative,0.6663380861282349,negative,0,1,0,5,No significant narrative gap detected.
news_050612,2018-05-23 00:00:00,Internal sentiment indicates that Internal tone suggests confidence around the next results cycle. Could be important.,EARNINGS,valuation,neutral,False,2018-05-23 00:00:00,"Target's profit miss overshadows sales growth, shares tumble","Target's profit miss overshadows sales growth, shares tumble. Target Corp's first-quarter profit came in below analyst estimates as price cuts, higher wages and investments in its online business ate into margins, sending shares down 5 percent in afternoon trade on Wednesday",EARNINGS,valuation,neutral,negative,0.9758927226066589,negative,0,1,0,5,No significant narrative gap detected.
news_015696,2018-08-28 00:00:00,"From the tone of recent messages, Team appears confident the results will come in well. This may matter soon.",EARNINGS,revenue_growth,neutral,False,2018-08-28 00:00:00,'They're liquidating us': AT&T continues layoffs and outsourcing despite profits,'They're liquidating us': AT&T continues layoffs and outsourcing despite profits,EARNINGS,revenue_growth,neutral,negative,0.9658912420272827,negative,0,1,0,5,No significant narrative gap detected.
news_046496,2018-09-26 00:00:00,"Based on internal discussion, Internal tone suggests confidence around the next results cycle. Worth monitoring.",EARNINGS,revenue_growth,neutral,False,2018-09-26 00:00:00,"Trump metals tariffs will cost Ford $1 billion in profits, CEO says","Trump metals tariffs will cost Ford $1 billion in profits, CEO says. Steel and aluminum tariffs imposed by the Trump administration have cost Ford Motor Co about $1 billion in profits, its chief executive officer said on Wednesday, while Honda Motor Co said higher steel prices have brought ""hundreds of millions of dollars"" in new costs",EARNINGS,revenue_growth,neutral,negative,0.9539434909820557,negative,0,1,0,5,No significant narrative gap detected.
news_045382,2018-10-30 00:00:00,"Based on internal discussion, This transaction could strengthen the position significantly. Worth monitoring.",M&A,strategic_event,neutral,False,2018-10-30 00:00:00,Global insurance first-half M&A value hits highest level since financial crisis,"Global insurance first-half M&A value hits highest level since financial crisis. Global insurance mergers and acquisitions rose to 37 billion euros in the first six months of 2018, with a host of mega deals resulting in the highest first-half total since the financial crisis, a report by Willis Towers Watson and Mergermarket showed",M&A,strategic_event,neutral,positive,0.9454906582832336,positive,0,-1,0,5,No significant narrative gap detected.
news_043839,2018-12-13 00:00:00,"Based on internal discussion, Team appears confident the results will come in well. Flag for review.",EARNINGS,valuation,neutral,False,2018-12-13 00:00:00,Delta Air Lines shares drop on weak revenue outlook,Delta Air Lines shares drop on weak revenue outlook. Shares in U.S. carrier Delta Air Lines Inc dropped 4 percent in Thursday morning trading on concerns that slowing global economies would limit the No. 2 U.S. airline's revenue growth in 2019 despite strong travel demand,EARNINGS,valuation,negative,negative,0.9734933972358704,negative,0,1,0,5,No significant narrative gap detected.
news_042714,2019-01-21 00:00:00,"Based on internal discussion, Team seems confident the acquisition will go through. This may matter soon.",M&A,strategic_event,neutral,False,2019-01-21 00:00:00,"German economy minister: Must do everything to support Siemens, Alstom train merger","German economy minister: Must do everything to support Siemens, Alstom train merger. Germany's Economy Minister Peter Altmaier said on Monday that he was in favor of a planned train merger between Siemens and Alstom and would do its utmost to support it",M&A,strategic_event,neutral,positive,0.8368890881538391,positive,0,-1,0,5,No significant narrative gap detected.
news_040607,2019-03-13 00:00:00,"Based on internal discussion, Team appears cautious about the investigation risk here. Could be important.",REGULATORY,timing,neutral,False,2019-03-13 00:00:00,Germany says will not analyse Ethiopian Airlines black box,Germany says will not analyse Ethiopian Airlines black box. Germany's Federal Bureau of Aircraft Accident Investigation (BFU) said on Wednesday it will not analyse the black box from the Ethiopian Airlines passenger jet which crashed soon after taking off from Addis Ababa on Sunday,REGULATORY,timing,negative,negative,0.5877590775489807,negative,0,1,0,5,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 0 day(s) earlier than external coverage."
